precipitation,temp_max,temp_min,wind,temp_range,weather_label,weather
5.490757240875707,7.710089100728821,0.3596659299265559,3.8966369664237264,7.350423170802264,3,snow
5.839854185136785,5.6,-0.310734975895242,4.720441378975755,5.910734975895241,3,snow
10.472841723509152,6.273644803133655,0.8744478827581545,5.424749037617343,5.399196920375498,3,snow
0.3400925738160967,3.981573754873647,-0.47972227855170857,2.2202777214482907,4.461296033425357,3,snow
10.151929490220972,6.072141772929447,0.7923540556379223,5.387433661653601,5.279787717291525,3,snow
16.057462939225463,-0.894954514533044,-2.8000000000000007,2.2337769550796898,1.9050454854669576,3,snow
1.1114466031480004,5.4006759683105,-0.8407390793284986,3.2350157777545,6.241415047638999,3,snow
4.274523978416497,3.4111481220444784,-0.6452208833513975,5.0633758563720175,4.056369005395877,3,snow
5.950108704242439,8.456627578213723,0.5999999999999996,3.7092133869537487,7.856627578213724,3,snow
23.011055556985443,8.091264962104576,4.027252139281937,5.5948589746889485,4.064012822822639,3,snow
14.199878651148403,2.841654727826878,0.4945173844523181,3.1295973570671474,2.3471373433745617,3,snow
23.01212331755773,8.094878920964616,4.029141254140596,5.595105380974861,4.065737666824022,3,snow
3.6,5.660518217012209,-2.2722098248064455,4.697143461428944,7.932728041818654,3,snow
6.473491935093163,4.743461054173608,0.5999999999999996,5.157243509028934,4.143461054173609,3,snow
13.670565343003307,4.9277718834575595,2.238137693636169,3.93913535775965,2.6896341898213905,3,snow
14.139027374890876,3.08148034601831,0.6949686474182908,3.2226640148727776,2.386511698600021,3,snow
2.998905309573165,2.1124816637878077,-2.057408867169512,2.693759168106096,4.169890530957317,3,snow
5.574351039247526,8.147857428781519,0.6284850910873496,4.507121272771838,7.519372337694169,3,snow
5.184502745818775,5.09298352508735,-0.03523489799673918,4.811256864546937,5.128218423084089,3,snow
9.9050994679059,0.46359478800094145,-2.0182026059995284,1.7776812259091979,2.4817973940004707,3,snow
7.716626926133542,8.277478715113393,0.16936967877834697,4.1131856881612014,8.108109036335044,3,snow
3.014956772343009,2.96398480484193,-3.5022137804677396,5.140442756093547,6.466198585309669,3,snow
3.433238224781634,3.9333095561954092,0.5999999999999996,5.286676177521836,3.3333095561954087,3,snow
3.714512695462398,4.4,-3.177775584468499,5.3,7.5777755844684975,3,snow
4.285726034079887,6.19713424167475,-0.5542849310613409,4.382860275754636,6.751419172736091,3,snow
14.46640215666805,2.481683588032473,-2.0664021566680475,1.9020697001955098,4.54808574470052,3,snow
4.600776321131273,5.966097364503732,-0.5332815785912484,4.466873685635006,6.499378943094981,3,snow
4.138901726381397,7.131121381105116,-0.27665896417116187,4.065274568404651,7.407780345276279,3,snow
6.874870429613354,3.6369106318563293,0.18376943555799663,5.508115282221,3.453141196298331,3,snow
13.533346151998675,6.050173051982135,2.6165961640072792,4.466769215989413,3.433576887974856,3,snow
5.797620626968904,4.545645061551875,0.5999999999999996,5.1242741769253115,3.9456450615518746,3,snow
0.8963389011231722,5.857779835113259,-0.5449659890443623,3.0467965384827758,6.402745824157621,3,snow
11.959536979723453,6.298055539924578,0.5999999999999996,5.532685179974859,5.698055539924578,3,snow
5.313424575371306,6.752492707005052,-0.030465934183128596,4.21583576433165,6.782958641188179,3,snow
9.409921751527474,5.606229937005622,0.6025381224837716,5.301153692038078,5.003691814521851,3,snow
9.07812405605047,6.689426271829179,0.9961550079378831,5.200961248015529,5.693271263891297,3,snow
6.5013801089018175,4.75162344650785,0.5999999999999996,5.158603907751308,4.15162344650785,3,snow
0.3442856121898501,4.052855407227446,-0.4671431634304497,2.2328568365695496,4.519998570657897,3,snow
2.7290047768775514,2.0864455609808665,-2.313364849135203,5.042938395664541,4.399810410116071,3,snow
2.1181783726778534,4.202276086639094,-1.5499981049728202,3.3590910813661075,5.752274191611912,3,snow
5.028128164447228,7.184849920672095,-0.8010859971042912,4.157497468442218,7.985935917776386,3,snow
8.742175933270122,7.8264814566242045,1.4096296205906196,5.097592594852345,6.416851836033584,3,snow
10.405995303373523,5.6,1.139802357907743,5.030098821046128,4.460197642092256,3,snow
8.233790839967387,9.547169464725762,2.035334350809368,4.941166412297658,7.511835113916394,3,snow
4.656222378218486,4.4,0.5999999999999996,5.2072962702969186,3.8000000000000007,3,snow
8.592468035223991,8.333185111549572,1.5938854951089345,5.051528626222766,6.739299616440636,3,snow
4.648400263138014,4.4,0.5999999999999996,5.208599956143664,3.8000000000000007,3,snow
4.807915744145024,6.755435701082799,-1.3406064268446887,4.33366740468398,8.096042127927488,3,snow
3.0616705720589037,7.503661355940048,0.30137300847751813,3.20228834746253,7.202288347462531,3,snow
20.81845989752764,7.563777019380538,1.8423762797953405,5.877902445978986,5.721400739585199,3,snow
3.8431787409978035,4.4,-1.9168483382215218,5.3,6.316848338221521,3,snow
4.21343276562824,4.890746212502593,-2.745970327075126,5.0137313760401545,7.6367165395777175,3,snow
5.143763961196489,7.4103397243331575,-0.5177782950685987,4.0649888310428075,7.928118019401755,3,snow
0.5500325965039825,6.732948295258719,0.03416860249052611,2.68901723491376,6.698779692768196,3,snow
17.795884447706683,9.424360436625363,3.2660734652996144,5.8,6.15828697132575,3,snow
4.534491652677026,4.921389983212432,0.12205918205527055,4.9958558431260816,4.7993308011571605,3,snow
4.379570021351694,7.363390946618743,0.11750442704601838,3.614853722419886,7.245886519572724,3,snow
13.570094606315806,3.354564442753029,-0.7633001597570903,5.179708809433198,4.117864602510118,3,snow
15.301292190785585,6.552606447050069,3.284963282134581,4.477121875505475,3.267643164915489,3,snow
3.6818504108719448,6.765480328697555,-0.5508897534768327,4.179537397282014,7.316370082174389,3,snow
11.781864159800158,8.882291237203525,1.8712621285892714,5.491728168539311,7.011029108614252,3,snow
14.973165504967927,8.3,1.449913918667014,5.890940393211995,6.850086081332987,3,snow
5.311798431210241,6.743711528535304,-0.03404345133746922,4.2187628238215655,6.777754979872773,3,snow
22.719488572449524,7.90398125711944,3.1813912216039,5.569656306819419,4.722590035515539,3,snow
6.2517612631327415,3.5310298421084063,0.23102984210840738,5.484485078945796,3.3,3,snow
7.7474096353718584,3.396962350272739,0.0528885546942206,5.573555722652889,3.3440737955785176,3,snow
21.33404263329814,6.546972186442632,3.230441902928469,5.3191489476140195,3.3165302835141635,3,snow
13.266583207031687,8.027854571857109,1.5891259366825254,5.7496026984920565,6.4387286351745825,3,snow
0.44879689362926767,5.829547191697548,-0.15360931911219744,2.5463906808878027,5.983156510809746,3,snow
2.801294855331359,2.4395419176315176,-3.2108566209064,5.08217132418128,5.650398538537916,3,snow
3.6718516210352865,2.6874446694905973,-2.4045183915694075,3.281407418948236,5.091963061060003,3,snow
5.095574671549601,4.348893667887399,0.5999999999999996,5.12044253284504,3.748893667887401,3,snow
5.966245717461878,4.497499373287104,0.7787488510263572,5.026875470034671,3.7187505222607475,3,snow
3.995042318562043,4.4,-0.42858527809197433,5.3,4.828585278091975,3,snow
2.51841808383011,1.7506497305328015,-2.7217231437220324,5.0069067814362915,4.472372874254836,3,snow
4.902734421976492,7.742187537581193,0.1816406531858945,3.874316394505877,7.560546884395299,3,snow
9.381018656289466,4.44376665740131,0.38888066351644657,5.645750666296053,4.054885993884865,3,snow
3.42782315139789,1.9237578133849276,-2.289024501754861,2.7881210933075358,4.212782315139789,3,snow
21.97281399175831,6.624186306696059,3.2655392303163904,5.410401998822616,3.358647076379669,3,snow
7.9066973362780315,9.868554188669062,2.0762862952179404,4.807214721413455,7.792267893451121,3,snow
19.352123483025906,7.434750181769983,0.24556031542384726,6.074903640737828,7.189189866346134,3,snow
9.19257152157455,6.3020656192861395,0.8552965888313233,5.236175852792169,5.446769030454815,3,snow
5.192823437906855,4.4,0.5999999999999996,5.1178627603488565,3.8000000000000007,3,snow
3.6614053909228668,4.4,-3.6982271689559063,5.3,8.098227168955903,3,snow
1.8615771556778655,4.858456379242952,0.9820469827024594,6.551778534269346,3.8764093965404927,3,snow
1.6806971738447665,5.281384867624393,-1.0172397448163544,3.5324164082938316,6.298624612440747,3,snow
5.262735824101176,1.9384439577235426,-2.7783015374164624,3.460849231291769,4.716745495140005,3,snow
9.010051581586044,4.112546054987542,0.27626565869576325,5.632501842199501,3.8362803962917758,3,snow
2.2946588569472253,4.800712152407037,0.9339267936725291,6.368921815955616,3.866785358734507,3,snow
2.0883657466327703,7.198310822473026,0.18686655842738453,3.0114442640456414,7.011444264045641,3,snow
6.168489052192781,8.686572555491093,0.96383299340338,3.9728747450525352,7.722739562087712,3,snow
4.384211212411483,7.327368969929186,-0.1294732725531098,4.00394719689713,7.456842242482297,3,snow
7.76898549694214,8.331054927103587,0.18276373177589633,4.103444558708439,8.148291195327689,3,snow
9.067524547396275,6.725301531889528,1.009200557050737,5.197699860737315,5.716100974838791,3,snow
11.814245571319773,5.353304229949234,2.3477244215735977,4.385021827538074,3.0055798083756375,3,snow
5.142442022257102,5.3453478664573915,-0.26656887758594294,4.7061050556427535,5.611916744043333,3,snow
6.5906961706746525,8.973673396058764,1.2340455492317766,4.175534161923833,7.739627846826987,3,snow
13.060103119688147,7.728663499721563,1.5057455899053318,5.777146539988863,6.222917909816231,3,snow
5.289622004177413,3.651297249477823,0.35129724947782304,5.424351375261088,3.3,3,snow
2.6501300453257475,2.068501020345016,-3.0047227890805654,5.040944557816113,5.07322380942558,3,snow
3.345768764935,6.438064788114847,-0.5999999999999996,4.038216486776818,7.038064788114848,3,snow
4.368599755362373,4.167149938840593,0.5999999999999996,5.193140024463762,3.5671499388405934,3,snow
2.952268588254275,7.469339164942518,0.2885021868534441,3.1808369780890735,7.180836978089074,3,snow
14.531761805619126,8.528326770169958,2.0180265727367255,5.8,6.5103001974332315,3,snow
8.275092805184551,8.491550093100447,1.1895660741326122,2.006465887931716,7.301984018967836,3,snow
19.89197067668163,0.22007269063103863,-2.5996353115150264,5.016423335121719,2.819708002146063,3,snow
4.90737258295608,4.4523503222725225,0.6436252685604344,5.265776020529655,3.808725053712087,3,snow
3.326950912967133,3.72978860455569,-3.9276603358642728,5.225532067172854,7.657448940419961,3,snow
2.964604850499298,2.840393723952822,-3.4335520688626797,5.1267104137725354,6.273945792815501,3,snow
12.026931474891033,7.564129298341541,-0.4544980620309005,2.2172433412860126,8.018627360372445,3,snow
7.9475437788903225,9.888198771186236,2.1051383513095336,4.876284587827383,7.783060419876702,3,snow
4.260665364129143,7.272138535261901,0.07049560907431207,3.606558048660173,7.2016429261875885,3,snow
14.882877042459647,4.37077596225809,1.5707759622580904,4.37560343396313,2.8,3,snow
2.493624842306498,5.916037669677081,-0.6281018065299886,3.4832761517888255,6.544139476207069,3,snow
1.246418020548717,4.6425930058946925,0.1483305278757303,2.033970835775671,4.494262478018962,3,snow
0.6701446274729812,6.338442666619915,-0.23394886277534965,2.8488765490388586,6.572391529395264,3,snow
3.8575136892609247,1.4091042094440862,-3.0424131587965952,4.1273126283322625,4.4515173682406814,3,snow
13.541579763339314,6.996992920166875,-1.1415797633393137,2.282878920977929,8.138572683506192,3,snow
14.41971872037108,2.7096086005412054,-2.0197187203710776,1.921292291611909,4.729327320912286,3,snow
21.360455032892137,3.7339459715633208,0.5995627502292908,5.278652684445024,3.134383221334029,3,snow
2.376582933428065,2.6867808787192295,-0.9066095606403852,2.030316008945367,3.5933904393596148,3,snow
16.69639042602849,8.3,1.1114233091729755,6.014027887573464,7.188576690827025,3,snow
14.886413118587946,0.13590123850633162,-1.7670079200544073,2.0796034656890257,1.9029091585607407,3,snow
8.489474685296418,10.0,1.720646541173636,4.570444497056876,8.279353458826364,3,snow
8.997081995850806,4.887145069582196,0.41403784423883305,5.392981077880583,4.473107225343361,3,snow
2.5879315195591905,4.761609130725441,0.9013409422712,6.245095580630563,3.860268188454241,3,snow
4.526788905336749,4.912146686404098,0.130532204129576,5.001247766264275,4.781614482274524,3,snow
5.582157981464732,6.800108988962865,-0.7001089889628656,3.819585841941112,7.500217977925731,3,snow
3.350525093060131,4.4060421016161335,0.7156743010457332,6.510858201330933,3.6903678005704004,3,snow
8.708701376973792,4.376933205415172,0.28093909706482734,5.459530451467586,4.095994108350345,3,snow
2.3624399676276306,4.312526414243843,0.7875120064744738,5.9375408220132115,3.525014407769369,3,snow
7.035358600272644,8.942134110648288,0.5999999999999996,3.737772594744017,8.342134110648288,3,snow
1.9537407468306682,4.362602771840098,-1.459557410756867,3.3673129626584664,5.822160182596965,3,snow
10.410259816289184,5.362731978829629,0.7013288728020743,5.6825092791531855,4.661403106027555,3,snow
5.247022339610485,6.393920633896624,-0.1765508528569324,4.335359788701125,6.570471486753554,3,snow
2.942336159516605,6.2139006396427074,-0.7429704001050865,3.9712473598318625,6.956871039747794,3,snow
14.312463606494227,2.954827288810801,-1.0059977175077286,5.158294319043436,3.9608250063185286,3,snow
5.865388278034786,3.579326465245652,0.27932646524565197,5.460336767377173,3.3,3,snow
2.002719870968965,4.470803256773655,0.8594560258062067,6.1821504877411035,3.611347230967448,3,snow
4.194621507878248,4.744920312996122,0.05328685629662466,4.952091635825125,4.691633456699497,3,snow
9.414004826029052,4.473218594668797,0.39889432218739085,5.646928743786751,4.074324272481406,3,snow
5.394037041337368,8.135229633069896,0.47642222480242147,3.751490739665658,7.658807408267474,3,snow
22.36193106797178,10.16378412833065,3.9281859434475885,5.933745124524193,6.235598184883061,3,snow
3.516946299815722,4.196140917729499,-4.186744954294168,5.277348990858833,8.382885872023664,3,snow
5.087015117010196,4.128570842822196,0.45194773244846953,5.374026133775764,3.6766231103737264,3,snow
16.614068299772498,0.8985961205769897,-2.037554806783163,5.163381112832179,2.936150927360149,3,snow
5.0768950900763095,8.135888655710216,0.5384582458913298,3.5974304098188843,7.597430409818886,3,snow
21.037708939975673,7.45747445334513,2.021761859980093,5.831395073338494,5.435712593365038,3,snow
20.216551051163844,8.857900639838864,1.5962511425693942,6.120299908594449,7.261649497269467,3,snow
5.472762227949119,4.425282277260846,0.6463508416448844,5.081038292054364,3.778931435615962,3,snow
11.066195861651668,4.702817612956794,0.05528212215233985,5.251936657836971,4.647535490804455,3,snow
5.499018719965429,6.1852274559492955,-0.14088315203111534,4.639901871996543,6.32611060798041,3,snow
10.276922486617728,7.648782944901329,-0.40642635787976467,2.8711782935107824,8.055209302781094,3,snow
23.31723937383714,9.127579419141092,4.568961969096481,5.665516778577802,4.558617450044614,3,snow
3.6,4.983943697299599,-3.360612313039775,5.0207225795523645,8.344556010339373,3,snow
3.9922261993869057,5.164841088804465,-3.339045811502082,4.986219040490475,8.503886900306547,3,snow
8.757160242837845,4.462668121943878,0.3033047274636207,5.44834763626819,4.159363394480257,3,snow
8.620598366456552,4.885941224359495,1.490892244659074,4.735544081730378,3.3950489797004213,3,snow
2.819676134438761,6.123238881976475,-0.7696356229480958,3.9285830032830473,6.8928745049245705,3,snow
3.5777740710540016,2.779170280722349,-2.3527757390797017,3.2861112964473,5.131946019802049,3,snow
6.414141223116321,0.8524130615297061,-3.2437302412567526,3.019936772021605,4.096143302786459,3,snow
10.582359125213149,5.51639207608317,0.7535733058682776,5.688655683043327,4.762818770214892,3,snow
2.0253822637278613,2.6213167821753274,-1.7111710756109773,5.558373807378986,4.332487857786305,3,snow
4.754881908602134,3.8743504118663417,-0.06192911098312415,5.08053149673579,3.9362795228494676,3,snow
19.79436439097772,0.09355110976982317,-2.7616778586485076,5.013525461653469,2.8552289684183307,3,snow
22.074708050014106,9.988952726095544,3.615987010884898,5.958721039129208,6.372965715210645,3,snow
0.6545198808299313,6.371645253236396,-0.2124648361411552,2.83520489572619,6.5841100893775515,3,snow
5.212052044335376,5.51409343267621,-0.4813246592774387,4.637350681445125,5.995418091953649,3,snow
13.460961819982277,8.149906259058639,1.638850698135002,5.772204862788637,6.511055560923638,3,snow
4.904970823422402,1.1846491092666263,-3.2294590756111443,3.4539473277998844,4.414108184877772,3,snow
6.271234612769151,8.658905382697377,1.062101536834139,4.615525384208535,7.5968038458632385,3,snow
3.947980122213599,4.061995030553399,0.5999999999999996,5.235201987778639,3.4619950305533997,3,snow
13.213219916278042,8.447772525415594,1.7434625074751757,5.721767486544685,6.70431001794042,3,snow
23.07678699261575,8.313740590391772,4.143546217704791,5.610027767526711,4.170194372686983,3,snow
7.686353555751581,8.009495074515602,0.15103784243320284,3.3302664584744033,7.8584572320824,3,snow
23.70256652410695,10.431763620054287,5.2506946195738315,5.754438428640065,5.181069000480456,3,snow
0.5982215117301668,6.491279287573395,-0.13505457862897785,2.785943822763896,6.6263338662023745,3,snow
5.631290473736237,5.6,-0.3640884834628242,4.686489146887294,5.964088483462823,3,snow
7.864579923541289,5.6,0.2072181199756784,5.0500478945299765,5.392781880024321,3,snow
21.62302224595708,7.1736861837783845,2.500654564873976,5.707237705403044,4.67303161890441,3,snow
22.305059211683005,6.843001594335513,3.0586848095588204,5.562563197521787,3.784316784776694,3,snow
23.412189652356226,9.448949592590303,4.736950923399478,5.687428381312976,4.711998669190827,3,snow
3.251820757193796,4.42902804284528,0.7305475571351812,6.529787799990231,3.6984804857100997,3,snow
20.517059941167094,1.9413086212084742,-1.3309015839503413,5.139914134861872,3.272210205158818,3,snow
4.533131588292507,2.280894739512144,-1.7834342058537462,5.217835527317054,4.064328945365891,3,snow
0.6745633651846985,6.7547649773128455,0.020536866492317785,2.7342281108205295,6.7342281108205295,3,snow
10.094316523082476,5.6,0.9725600855564505,5.113719957221774,4.627439914443549,3,snow
4.333461994332429,1.3071152869287648,-3.1274039275593637,3.821345860786296,4.4345192144881285,3,snow
3.6727215451254946,8.789353212643618,2.1667366649637527,2.003548929118794,6.622616547679867,3,snow
19.481378947332974,5.289109474272655,-0.6333768418642158,5.764690526400866,5.922486316136869,3,snow
4.605340099873608,1.4056503560556113,-2.924883653931751,3.047174821972194,4.330534009987362,3,snow
3.7487831598704657,3.8073215822814106,-0.14633578527526048,5.234146842475712,3.953657367556672,3,snow
13.694909453039774,8.23127761603695,1.7279980082812436,5.759275624318192,6.503279607755706,3,snow
2.1809649008478766,4.14105922167332,-1.5845306954663325,3.3559517549576063,5.7255899171396525,3,snow
0.7912230814577064,3.996851348114422,-0.2115910518706503,2.065728622223881,4.2084423999850715,3,snow
4.468446760066879,7.394757408053502,-0.0789319439598728,3.9828883099832804,7.473689352013376,3,snow
2.5117061502066123,1.732191913068183,-2.7502488616218983,5.004389806327479,4.482440774690081,3,snow
2.3545159938895877,4.717360728383712,0.8644672736530916,6.1991887304205155,3.8528934547306193,3,snow
12.680200022599134,7.389464305892085,1.3904178640033091,5.763578572235684,5.999046441888776,3,snow
2.0028129381660733,6.699999999999999,-0.2908670202902073,3.4271675507255193,6.9908670202902075,3,snow
0.3975084688236157,4.957643970001467,-0.30747459352915385,2.392525406470847,5.26511856353062,3,snow
4.5767234438402635,3.7025547494173967,-0.27826438962253874,5.074168694422866,3.9808191390399346,3,snow
6.0034624405172865,6.925078246092021,0.31311619646555844,4.690346244051728,6.611962049626462,3,snow
5.3012750217984905,6.686885117711848,-0.05719495204332148,4.237704960762717,6.744080069755169,3,snow
0.3436046214988173,4.041278565479894,-0.4691861355035485,2.2308138644964517,4.510464700983443,3,snow
7.212635419423323,9.39659208520786,1.6320866684309268,4.474065001323195,7.764505416776933,3,snow
7.586673081420888,5.6,0.13612567199139036,5.004807245812702,5.463874328008609,3,snow
7.465074186598414,3.379365726675198,0.07936572667519748,5.5603171366624,3.3,3,snow
5.101144602472772,4.350286150618192,0.5999999999999996,5.1198855397527225,3.7502861506181935,3,snow
21.58103213011186,7.1940450278245525,2.466299015546067,5.716144699673242,4.727746012278487,3,snow
16.383026906346117,5.948497757909971,2.958408071777259,4.611860986620874,2.9900896861327118,3,snow
8.725818728464361,9.698392589049845,0.5999999999999996,3.7822583875911673,9.098392589049846,3,snow
7.228387117514167,4.964405985613903,0.5999999999999996,5.194067664268983,4.364405985613903,3,snow
19.392472785798773,6.764951755740396,-0.028814943431646256,5.978065314082949,6.79376669917204,3,snow
3.6,5.545608733075312,-2.4570642120092803,4.752100171137894,8.002672945084592,3,snow
3.633587699957855,4.4,-3.970840540413022,5.3,8.37084054041302,3,snow
20.637318690491373,7.651603059155697,1.6941698376747594,5.9163263383806175,5.957433221480939,3,snow
5.199492978795978,5.0030421272241306,0.04721138337787956,4.848732446989945,4.955830743846252,3,snow
3.5238379346941633,4.039898709183852,0.5999999999999996,5.3,3.4398987091838515,3,snow
12.626054412944871,6.549869746215085,-1.334473206283084,2.3959208571158066,7.88434295249817,3,snow
13.097920283760068,7.921949945616788,1.545979607473507,5.729990730669775,6.375970338143282,3,snow
3.9955257039519245,4.716420563161538,-3.2980015499884594,5.115421338155768,8.014422113149998,3,snow
5.466750803314559,7.580454337898619,0.3068517672920299,3.939848554033794,7.273602570606589,3,snow
4.09483060306578,4.560689252924563,0.7339077107704686,5.608849300927782,3.8267815421540936,3,snow
20.36849712100178,7.101169056898556,2.8988309431014434,5.5752191981684796,4.202338113797114,3,snow
8.005772640758302,9.37626670770766,0.5999999999999996,3.7633098063357444,8.776266707707661,3,snow
3.8471369250691354,4.4,-1.8780581343224707,5.3,6.27805813432247,3,snow
6.494775741097678,3.9306238159973415,0.3439766269076401,5.313352810910299,3.5866471890897005,3,snow
15.183687582945723,6.490411702519374,3.253300503100772,4.459028858914727,3.2371111994186013,3,snow
17.252396540241147,2.2645364086745357,-0.5354635913254633,4.67649479876078,2.8,3,snow
7.000374609908498,3.4374531737614387,0.13745317376143795,5.531273413119281,3.3,3,snow
2.8696521558421817,8.260502639213145,1.6182990332580758,2.179832453595619,6.6422036059550695,3,snow
23.060032789529625,8.257034056869497,4.113904166090873,5.606161412968374,4.143129890778624,3,snow
19.609685015640817,-0.04551010495545782,-2.8000000000000007,4.85933240286495,2.754489895044542,3,snow
21.98254242493878,10.085959936265702,5.0837614220989025,5.505006526913659,5.0021985141668,3,snow
1.0981119699061062,4.945797823653436,1.054831519711195,6.846427167018067,3.89096630394224,3,snow
2.683211259571617,2.203830963821945,-2.021352146820627,5.068704222339356,4.225183110642575,3,snow
5.5798237919517755,4.48189964642491,0.5999999999999996,5.113649941070818,3.8818996464249107,3,snow
4.648315962812118,1.7353919362581873,-2.9415737795466654,3.232584201859394,4.676965715804851,3,snow
13.612561320728553,7.119577829835443,2.180912735992969,5.1004905658284105,4.938665093842475,3,snow
5.351928272101965,9.214130090042211,2.470503341438465,1.842243161354043,6.743626748603747,3,snow
10.541715269400186,5.6,1.2126277055318075,4.993686147234096,4.387372294468193,3,snow
19.494797666496023,5.066358736166048,-0.724624132172945,5.732485600409548,5.790982868338993,3,snow
3.6861784450017985,6.416118063523486,-0.7368716479440334,4.149306797057766,7.15298971146752,3,snow
19.774846520258635,8.9184284482137,4.489381755454248,5.165361003116713,4.429046692759453,3,snow
13.509182612692072,5.7239652713429905,2.7494956301935973,4.273460901536587,2.974469641149394,3,snow
12.392989525146103,6.376492207730637,-1.397002810326656,2.421501149679086,7.773495018057294,3,snow
11.619853749690623,6.993861656782487,1.167869563874346,5.558122529033794,5.825992092908139,3,snow
3.8840710220862436,4.2650443888039025,0.5999999999999996,5.3,3.665044388803903,3,snow
18.28563509935479,8.130864716004936,4.088440219057058,4.9362515537468905,4.042424496947878,3,snow
4.262013877891584,4.594416653469901,0.42178473431925667,5.186590285475891,4.1726319191506445,3,snow
5.743716951131878,4.225682626341047,0.5049177961860254,5.1792351698449774,3.720764830155022,3,snow
10.997358367128605,4.7398839561615205,0.07778668766949437,5.253922354794367,4.662097268492026,3,snow
13.101603183238964,7.298480112008345,-0.9254216196215665,2.277618156361739,8.223901731629915,3,snow
4.285606569059883,4.4,0.5999999999999996,5.269065571823353,3.8000000000000007,3,snow
2.9143341940045104,2.717002112556525,-3.365001173642515,5.113000234728503,6.082003286199038,3,snow
5.2051525382599255,4.969084770440443,0.07833896042959232,4.862881345649815,4.89074581001085,3,snow
5.2721918660221165,6.52983607651943,-0.12117789475134444,4.290054641160189,6.651013971270773,3,snow
10.371292565905453,7.973388354495279,0.2710066284234536,2.1242299194328904,7.702381726071828,3,snow
11.807546442512315,5.6,1.8918541886651452,4.6540729056674275,3.7081458113348553,3,snow
3.6278808795023245,3.6032989841601726,-0.40325313105756067,5.211477664906686,4.006552115217733,3,snow
21.14788413196649,9.424799036849167,2.6085697086592274,6.039314423307262,6.816229328189941,3,snow
11.376630504872864,6.841140084455056,1.1056496640372435,5.529840756380565,5.735490420417809,3,snow
9.711326982515452,9.787386450965059,0.4709132023716416,3.6860998844455666,9.316473248593416,3,snow
3.421139708618399,6.567798915065772,-0.6388826720394771,4.137787724736834,7.206681587105251,3,snow
3.610527257816002,6.707719989065067,-0.5934497062478208,4.201637573438045,7.301169695312889,3,snow
19.651417185752596,-0.0355306729722038,-2.8000000000000007,4.890177919904094,2.764469327027795,3,snow
2.508406109693416,1.7141853101076379,-2.7821370169014905,5.001576145567515,4.49632232700913,3,snow
3.4855687428247406,4.0752593682233655,0.48659687938488005,5.227834377790378,3.5886624888384855,3,snow
1.586491392023527,4.6539437875096485,0.9427017215952942,6.465185853424002,3.7112420659143535,3,snow
5.214860503633522,7.54897798208537,-0.34359176609787134,4.008111597093182,7.89256974818324,3,snow
3.9752220209352345,6.7189506071179395,-0.6189506071179416,4.127987692951824,7.337901214235882,3,snow
4.351983729449772,4.4,0.5999999999999996,5.258002711758371,3.8000000000000007,3,snow
16.315901884744672,5.940383744309795,2.9547198837771793,4.602271697820667,2.9856638605326156,3,snow
3.840358131242006,1.4127804004481384,-3.039349666293216,4.138341201344425,4.452130066741358,3,snow
3.716185016938481,3.8479768728826897,0.547976872882689,5.326011563558655,3.3,3,snow
13.880645783664235,5.646012127695677,2.8209146034980357,4.25437796909489,2.8250975241976413,3,snow
4.687234137244433,7.49730503397925,0.07650124095209065,4.369125310238023,7.420803793027159,3,snow
19.314439406541783,6.302844323867687,3.119474692667131,5.03063420093454,3.1833696312005575,3,snow
21.804818290278206,7.085542647137839,2.649396782954894,5.668674908122805,4.436145864182947,3,snow
5.927690012180584,6.813945351198189,0.24492101096252572,4.682769001218058,6.569024340235664,3,snow
6.659904206905207,7.196181048926258,-0.10095473776843633,4.309785263831589,7.297135786694693,3,snow
8.05144200044997,9.96698056030598,2.1689228802879814,4.8766921602159865,7.798057680017998,3,snow
22.32941867538087,6.052537544661366,2.710519257079752,5.451681906318012,3.342018287581616,3,snow
10.848673831619632,5.6,1.3773371779422403,4.911331411028879,4.222662822057759,3,snow
9.81821881584122,4.834123942715376,0.5216021405232283,5.661364957708615,4.3125218021921485,3,snow
1.2587233546730319,5.087712871319807,-1.0432446126754193,3.363882935338903,6.130957483995226,3,snow
10.819354902434831,6.491222845714894,0.9630907889949567,5.46504126772498,5.5281320567199375,3,snow
1.4015805067332303,5.075081244107171,-1.0779172811449502,3.43533235016808,6.152998525252119,3,snow
3.4412220111518894,3.288312143818814,-0.7999032263022361,5.176479127090979,4.088215370121048,3,snow
9.399159549435584,5.602844601910325,0.6010344006946635,5.299741399826333,5.001810201215662,3,snow
4.056258428024103,3.200677769880384,-0.9102576231135906,5.055580658143718,4.110935392993975,3,snow
19.563394940959334,3.927643980075068,-1.1910855985234665,5.5678521416976,5.1187295785985345,3,snow
11.948012803568709,6.735725717472064,1.1681467439405013,5.737429028698882,5.567578973531561,3,snow
14.596755466956829,5.73257483666511,2.8602612893932333,4.356679352422404,2.8723135472718786,3,snow
4.307747295271604,2.1165041544164396,-1.1917479227917802,1.965511835729141,3.30825207720822,3,snow
8.35037873612132,3.74297776390695,0.11555941667137937,5.542220291664311,3.6274183472355723,3,snow
8.249866627621468,9.492759106511949,2.015548766004345,4.946112808498913,7.477210340507604,3,snow
7.670773095104899,5.093884808323384,0.5999999999999996,5.215647468053897,4.493884808323385,3,snow
5.140931632408181,5.354410205550916,-0.27487602175500747,4.702329081020451,5.629286227305924,3,snow
